Date-state,Jan,Feb,Mar,Apr,May,Jun,Jul,Aug,Sep,Oct,Nov,Dec
2013-MD,47.791000000000004,45.867,50.583,66.38,74.283,83.685,88.134,83.01799999999999,78.237,69.939,56.34,51.318000000000005
2014-MD,42.619,45.398,52.101000000000006,64.581,77.038,83.815,86.471,83.417,79.347,70.923,55.608999999999995,49.768
2015-MD,42.321999999999996,37.957,52.35,66.319,78.507,83.529,86.585,85.545,81.984,68.122,62.928000000000004,60.585
2016-MD,45.373000000000005,48.806000000000004,61.662,65.41,70.801,82.99799999999999,89.30799999999999,89.3,81.175,71.531,60.373000000000005,49.575
2017-MD,47.803999999999995,56.402,55.72,71.559,73.154,84.44,88.70100000000001,83.88600000000001,79.485,73.178,58.738,46.684
2018-MD,43.506,54.247,50.288000000000004,63.368,80.166,83.31,87.08,88.382,82.24799999999999,70.926,55.435,50.786
2019-MD,46.637,50.472,53.988,70.21300000000001,79.173,84.69200000000001,90.809,87.43,83.305,72.3,54.93899999999999,51.211999999999996
2020-MD,50.793,52.901,60.641999999999996,64.515,71.369,83.97,91.24799999999999,86.495,78.706,71.479,64.2,50.025
1948-TN,39.102,50.662,62.673,73.76,77.836,86.61,88.54299999999999,86.208,81.255,69.182,59.81100000000001,49.902
1949-TN,54.475,55.13,58.45399999999999,66.03,79.593,84.917,88.15299999999999,85.008,77.758,72.77199999999999,58.027,52.696999999999996
1950-TN,57.673,54.408,56.263999999999996,66.063,79.512,83.648,83.84899999999999,82.21799999999999,77.15100000000001,74.473,52.735,42.333999999999996
1951-TN,48.861999999999995,52.718999999999994,57.827,65.433,79.12899999999999,84.78,88.11399999999999,89.524,81.721,73.027,52.028,51.724
1952-TN,52.691,53.597,58.053000000000004,68.768,79.467,92.265,92.882,87.72,81.153,67.60600000000001,57.301,48.56
1953-TN,52.282,52.853,61.756,66.653,80.491,89.65,87.865,89.309,84.598,76.328,60.196999999999996,47.803999999999995
1954-TN,48.456,57.626999999999995,57.722,74.958,72.447,87.65700000000001,92.79899999999999,90.711,88.375,71.44,56.185,46.43600000000001
1955-TN,45.36,50.994,60.753,73.362,80.426,80.086,88.695,89.24,86.251,70.184,56.955,47.33
1956-TN,42.93600000000001,54.762,60.101000000000006,66.847,79.635,84.777,87.939,88.435,80.68,73.664,57.611000000000004,57.745
1957-TN,46.477,56.265,56.571000000000005,72.801,79.837,84.98700000000001,88.305,88.238,80.376,64.464,58.213,51.768
1958-TN,42.105,40.291,50.993,68.872,77.748,85.306,86.85799999999999,86.14,81.62899999999999,70.486,61.876000000000005,45.277
1959-TN,46.381,52.138000000000005,57.778999999999996,69.90100000000001,80.521,83.64,87.29700000000001,87.70100000000001,82.08200000000001,70.859,56.626999999999995,50.174
1960-TN,46.019,45.567,44.195,72.781,75.705,84.21799999999999,86.92,87.00200000000001,81.893,70.94800000000001,59.59,43.983999999999995
1961-TN,42.77,55.863,61.232,63.945,73.934,81.11399999999999,85.12100000000001,84.681,83.189,71.569,59.022,48.11600000000001
1962-TN,44.379,57.577,53.536,65.306,85.98899999999999,83.50299999999999,87.68799999999999,88.60799999999999,79.317,72.445,56.17100000000001,45.016000000000005
1963-TN,41.928000000000004,44.994,64.866,71.655,77.533,83.427,84.72399999999999,86.116,80.959,78.995,59.443999999999996,38.529
1964-TN,48.633,45.323,59.376999999999995,71.134,79.741,86.59200000000001,86.156,84.65799999999999,81.583,67.762,63.56399999999999,50.78
1965-TN,49.523999999999994,49.945,52.853,72.502,81.608,82.171,85.984,86.57,81.584,69.827,61.88399999999999,52.117
1966-TN,40.381,48.117,60.652,67.459,75.657,84.869,89.49799999999999,83.87700000000001,77.72,68.372,59.46,47.653
1967-TN,49.716,46.232,65.507,74.336,74.196,83.333,81.84899999999999,81.208,76.77199999999999,70.619,55.335,52.956
1968-TN,44.08,42.58,60.302,69.615,75.381,85.064,87.551,89.126,80.232,70.316,56.888999999999996,46.083999999999996
1969-TN,44.136,46.937,51.908,71.13,78.684,85.555,89.932,86.06200000000001,79.044,69.683,56.043,43.845
1970-TN,39.589,47.864,56.928999999999995,71.885,80.079,82.493,87.193,86.301,84.844,70.792,56.141000000000005,52.777
1971-TN,44.99100000000001,49.417,54.285,71.345,74.32600000000001,86.454,84.337,84.469,81.77199999999999,75.46600000000001,58.20399999999999,56.611000000000004
1972-TN,50.806999999999995,48.795,58.778999999999996,70.32600000000001,75.982,81.758,84.975,85.413,82.516,67.13600000000001,53.949,50.338
1973-TN,45.515,48.338,64.65,64.858,73.85,84.806,86.645,85.59100000000001,83.14200000000001,74.38,62.077,49.285
1974-TN,53.228,51.81399999999999,64.188,70.199,77.098,79.449,87.098,84.177,75.304,70.117,59.278999999999996,48.445
1975-TN,51.508,52.355,55.471000000000004,67.67,79.191,83.883,86.635,86.881,76.545,70.994,60.653,49.251999999999995
1976-TN,43.276,59.523,64.01899999999999,71.946,72.888,81.963,85.464,84.884,77.918,63.784,51.33,47.019
1977-TN,32.361,50.551,64.132,73.437,80.293,85.225,89.66,87.359,81.331,66.34899999999999,59.016999999999996,47.217
1978-TN,35.188,38.821999999999996,56.11,72.027,74.987,84.958,88.26700000000001,86.245,83.834,70.556,63.354,51.19
1979-TN,38.489000000000004,42.996,60.925,68.38600000000001,75.47399999999999,82.37899999999999,82.669,85.184,77.952,69.506,59.018,50.571999999999996
1980-TN,46.191,43.818000000000005,54.995,68.202,76.805,84.71,92.425,91.507,84.49799999999999,68.288,57.611000000000004,49.978
1981-TN,42.39,51.82899999999999,56.989,74.721,73.97399999999999,85.93,87.8,84.329,78.865,68.015,60.18,44.73
1982-TN,43.231,49.898,62.233999999999995,64.878,81.676,82.735,87.6,84.14,77.781,70.253,59.833999999999996,54.315
1983-TN,44.626000000000005,49.86600000000001,58.352,62.629,74.475,82.734,89.28299999999999,91.069,81.30199999999999,71.638,58.81,42.565
1984-TN,42.338,54.555,56.277,66.306,74.59100000000001,87.085,84.79700000000001,84.69,79.604,74.998,56.95,57.909
1985-TN,37.438,45.726000000000006,62.585,72.189,77.065,83.95299999999999,86.251,83.646,80.657,72.94,64.562,44.493
1986-TN,48.083999999999996,53.048,61.797,72.781,78.001,86.229,91.02600000000001,85.199,81.39,70.278,58.823,47.355
1987-TN,44.493,50.534,61.833999999999996,66.737,82.353,85.322,88.488,89.678,80.86399999999999,67.139,62.84,52.211000000000006
1988-TN,42.018,49.589,60.86,70.157,78.09,88.086,87.678,88.991,79.616,63.757,60.788999999999994,50.326
1989-TN,53.068999999999996,47.48,62.771,68.21,72.957,80.756,84.524,84.92200000000001,77.449,70.878,58.968,39.06
1990-TN,53.485,58.527,61.35,68.37100000000001,74.57300000000001,84.801,86.845,87.15299999999999,82.72200000000001,70.16,64.345,53.723
1991-TN,46.925,53.041000000000004,61.536,71.628,79.49,83.00399999999999,87.809,86.024,80.85,72.664,55.733999999999995,52.461000000000006
1992-TN,48.513000000000005,55.736000000000004,59.111000000000004,68.938,73.766,79.49,85.635,80.943,78.46300000000001,68.35300000000001,57.336000000000006,46.593
1993-TN,49.95,48.988,53.957,66.266,76.5,84.376,91.78,87.762,79.935,68.604,57.20399999999999,47.425
1994-TN,39.854,53.004,59.937,73.08800000000001,73.758,85.05799999999999,84.19200000000001,83.806,78.145,70.086,64.26100000000001,53.276
1995-TN,46.931000000000004,48.583,63.657,71.806,76.652,82.245,88.37700000000001,89.38,78.855,70.469,53.568999999999996,46.136
1996-TN,45.11,49.166000000000004,54.441,67.09,79.389,83.485,84.994,84.76,77.672,70.141,53.443999999999996,52.335
1997-TN,47.049,54.11600000000001,64.681,65.11399999999999,72.945,78.796,88.027,84.882,81.084,69.444,52.45,46.96
1998-TN,50.275,51.787,57.07,67.204,79.78399999999999,85.45100000000001,86.65700000000001,86.96,87.65899999999999,74.944,62.095,52.553999999999995
1999-TN,51.832,54.691,55.751999999999995,72.48,77.96600000000001,84.029,88.43799999999999,89.464,83.85799999999999,71.624,65.615,52.501000000000005
2000-TN,46.85,56.913000000000004,65.012,66.592,79.738,84.32600000000001,87.304,87.43700000000001,80.26100000000001,74.786,56.901,40.086999999999996
2001-TN,44.003,55.099,54.805,72.433,78.181,82.384,86.21600000000001,85.571,77.954,69.671,67.653,54.583
2002-TN,50.83,51.693999999999996,60.25899999999999,72.642,75.27,85.88,88.48200000000001,89.009,83.88,69.068,54.578,48.238
2003-TN,41.586000000000006,46.758,62.793,70.795,75.57600000000001,80.665,85.116,86.39299999999999,79.196,70.23899999999999,63.646,48.266999999999996
2004-TN,46.815,48.788999999999994,63.6,68.99,80.447,82.35700000000001,84.999,82.429,79.862,72.48899999999999,61.92100000000001,48.925
2005-TN,51.481,53.309,57.663999999999994,69.557,75.244,83.759,86.67,88.499,84.77799999999999,71.255,62.835,45.721000000000004
2006-TN,55.122,48.45399999999999,60.721000000000004,75.115,75.218,84.26799999999999,88.54899999999999,89.056,77.35600000000001,67.503,59.684,55.016999999999996
2007-TN,49.331,46.083,68.613,66.915,81.706,87.211,85.964,94.572,85.031,75.192,59.894,54.278
2008-TN,46.077,52.581,60.05,68.78699999999999,75.71300000000001,86.539,87.476,86.287,82.321,70.20100000000001,56.22,50.535
2009-TN,44.858999999999995,53.388999999999996,60.61600000000001,68.857,75.607,85.95,83.12299999999999,84.619,78.708,65.925,61.965,46.413000000000004
2010-TN,41.001000000000005,41.075,56.476000000000006,74.567,79.597,88.09899999999999,89.95700000000001,89.959,84.391,73.668,61.743,40.161
