chi,loglik,HHS_region,Pathens2,loglik_cutoff,maxloglik,lower,upper
0.6,-13200.37741,8,fluB,-3672.330348,-3670.409619,0.27,0.273
0.61,-13341.13599,8,fluB,-3672.330348,-3670.409619,0.27,0.273
0.62,-13479.58108,8,fluB,-3672.330348,-3670.409619,0.27,0.273
0.63,-13615.74299,8,fluB,-3672.330348,-3670.409619,0.27,0.273
0.64,-13749.64858,8,fluB,-3672.330348,-3670.409619,0.27,0.273
0.65,-13881.32155,8,fluB,-3672.330348,-3670.409619,0.27,0.273
0.66,-14010.7822,8,fluB,-3672.330348,-3670.409619,0.27,0.273
0.67,-14138.04767,8,fluB,-3672.330348,-3670.409619,0.27,0.273
0.68,-14263.13169,8,fluB,-3672.330348,-3670.409619,0.27,0.273
0.69,-14386.04527,8,fluB,-3672.330348,-3670.409619,0.27,0.273
0.7,-14506.79602,8,fluB,-3672.330348,-3670.409619,0.27,0.273
0.71,-14625.38847,8,fluB,-3672.330348,-3670.409619,0.27,0.273
0.72,-14741.82428,8,fluB,-3672.330348,-3670.409619,0.27,0.273
0.73,-14856.10183,8,fluB,-3672.330348,-3670.409619,0.27,0.273
0.74,-14968.21669,8,fluB,-3672.330348,-3670.409619,0.27,0.273
0.75,-15078.16091,8,fluB,-3672.330348,-3670.409619,0.27,0.273
0.76,-15185.92425,8,fluB,-3672.330348,-3670.409619,0.27,0.273
0.77,-15291.49275,8,fluB,-3672.330348,-3670.409619,0.27,0.273
0.78,-15394.84968,8,fluB,-3672.330348,-3670.409619,0.27,0.273
0.79,-15495.97533,8,fluB,-3672.330348,-3670.409619,0.27,0.273
0.8,-15594.84679,8,fluB,-3672.330348,-3670.409619,0.27,0.273
0.81,-15691.43811,8,fluB,-3672.330348,-3670.409619,0.27,0.273
0.82,-15785.7204,8,fluB,-3672.330348,-3670.409619,0.27,0.273
0.83,-15877.66144,8,fluB,-3672.330348,-3670.409619,0.27,0.273
0.84,-15967.22621,8,fluB,-3672.330348,-3670.409619,0.27,0.273
0.85,-16054.37655,8,fluB,-3672.330348,-3670.409619,0.27,0.273
0.86,-16139.071,8,fluB,-3672.330348,-3670.409619,0.27,0.273
0.87,-16221.26535,8,fluB,-3672.330348,-3670.409619,0.27,0.273
0.88,-16300.91207,8,fluB,-3672.330348,-3670.409619,0.27,0.273
0.89,-16377.96093,8,fluB,-3672.330348,-3670.409619,0.27,0.273
0.9,-16452.35838,8,fluB,-3672.330348,-3670.409619,0.27,0.273
0.91,-16524.04813,8,fluB,-3672.330348,-3670.409619,0.27,0.273
0.92,-16592.97076,8,fluB,-3672.330348,-3670.409619,0.27,0.273
0.93,-16659.06407,8,fluB,-3672.330348,-3670.409619,0.27,0.273
0.94,-16722.26292,8,fluB,-3672.330348,-3670.409619,0.27,0.273
0.95,-16782.49953,8,fluB,-3672.330348,-3670.409619,0.27,0.273
0.96,-16839.70357,8,fluB,-3672.330348,-3670.409619,0.27,0.273
0.97,-16893.80184,8,fluB,-3672.330348,-3670.409619,0.27,0.273
0.98,-16944.71887,8,fluB,-3672.330348,-3670.409619,0.27,0.273
0.99,-16992.37717,8,fluB,-3672.330348,-3670.409619,0.27,0.273
1,-17036.69676,8,fluB,-3672.330348,-3670.409619,0.27,0.273
