chi,loglik,HHS_region,Pathens2,loglik_cutoff,maxloglik,lower,upper
0.36,-22115.31086,5,fluA,-17435.60772,-17433.687,0.998,1
0.37,-21959.29728,5,fluA,-17435.60772,-17433.687,0.998,1
0.38,-21806.29653,5,fluA,-17435.60772,-17433.687,0.998,1
0.39,-21656.29314,5,fluA,-17435.60772,-17433.687,0.998,1
0.4,-21509.27119,5,fluA,-17435.60772,-17433.687,0.998,1
0.41,-21365.21442,5,fluA,-17435.60772,-17433.687,0.998,1
0.42,-21224.10613,5,fluA,-17435.60772,-17433.687,0.998,1
0.43,-21085.92966,5,fluA,-17435.60772,-17433.687,0.998,1
0.44,-20950.66769,5,fluA,-17435.60772,-17433.687,0.998,1
0.45,-20818.30271,5,fluA,-17435.60772,-17433.687,0.998,1
0.46,-20688.81695,5,fluA,-17435.60772,-17433.687,0.998,1
0.47,-20562.19232,5,fluA,-17435.60772,-17433.687,0.998,1
0.48,-20438.41059,5,fluA,-17435.60772,-17433.687,0.998,1
0.49,-20317.45327,5,fluA,-17435.60772,-17433.687,0.998,1
0.5,-20199.30172,5,fluA,-17435.60772,-17433.687,0.998,1
0.51,-20083.93693,5,fluA,-17435.60772,-17433.687,0.998,1
0.52,-19971.33989,5,fluA,-17435.60772,-17433.687,0.998,1
0.53,-19861.49134,5,fluA,-17435.60772,-17433.687,0.998,1
0.54,-19754.37191,5,fluA,-17435.60772,-17433.687,0.998,1
0.55,-19649.96207,5,fluA,-17435.60772,-17433.687,0.998,1
0.56,-19548.24219,5,fluA,-17435.60772,-17433.687,0.998,1
0.57,-19449.19245,5,fluA,-17435.60772,-17433.687,0.998,1
0.58,-19352.79309,5,fluA,-17435.60772,-17433.687,0.998,1
0.59,-19259.02417,5,fluA,-17435.60772,-17433.687,0.998,1
0.6,-19167.86566,5,fluA,-17435.60772,-17433.687,0.998,1
0.61,-19079.29748,5,fluA,-17435.60772,-17433.687,0.998,1
0.62,-18993.29952,5,fluA,-17435.60772,-17433.687,0.998,1
0.63,-18909.85165,5,fluA,-17435.60772,-17433.687,0.998,1
0.64,-18828.93369,5,fluA,-17435.60772,-17433.687,0.998,1
0.65,-18750.52544,5,fluA,-17435.60772,-17433.687,0.998,1
0.66,-18674.6067,5,fluA,-17435.60772,-17433.687,0.998,1
0.67,-18601.15726,5,fluA,-17435.60772,-17433.687,0.998,1
0.68,-18530.15698,5,fluA,-17435.60772,-17433.687,0.998,1
0.69,-18461.58561,5,fluA,-17435.60772,-17433.687,0.998,1
0.7,-18395.42302,5,fluA,-17435.60772,-17433.687,0.998,1
0.71,-18331.64913,5,fluA,-17435.60772,-17433.687,0.998,1
0.72,-18270.24384,5,fluA,-17435.60772,-17433.687,0.998,1
0.73,-18211.18712,5,fluA,-17435.60772,-17433.687,0.998,1
0.74,-18154.45901,5,fluA,-17435.60772,-17433.687,0.998,1
0.75,-18100.03958,5,fluA,-17435.60772,-17433.687,0.998,1
0.76,-18047.90889,5,fluA,-17435.60772,-17433.687,0.998,1
0.77,-17998.04733,5,fluA,-17435.60772,-17433.687,0.998,1
0.78,-17950.43511,5,fluA,-17435.60772,-17433.687,0.998,1
0.79,-17905.0526,5,fluA,-17435.60772,-17433.687,0.998,1
0.8,-17861.8802,5,fluA,-17435.60772,-17433.687,0.998,1
0.81,-17820.8984,5,fluA,-17435.60772,-17433.687,0.998,1
0.82,-17782.08798,5,fluA,-17435.60772,-17433.687,0.998,1
0.83,-17745.42949,5,fluA,-17435.60772,-17433.687,0.998,1
0.84,-17710.90379,5,fluA,-17435.60772,-17433.687,0.998,1
0.85,-17678.49177,5,fluA,-17435.60772,-17433.687,0.998,1
0.86,-17648.17442,5,fluA,-17435.60772,-17433.687,0.998,1
0.87,-17619.93284,5,fluA,-17435.60772,-17433.687,0.998,1
0.88,-17593.74821,5,fluA,-17435.60772,-17433.687,0.998,1
0.89,-17569.60184,5,fluA,-17435.60772,-17433.687,0.998,1
0.9,-17547.47517,5,fluA,-17435.60772,-17433.687,0.998,1
0.91,-17527.34964,5,fluA,-17435.60772,-17433.687,0.998,1
0.92,-17509.20689,5,fluA,-17435.60772,-17433.687,0.998,1
0.93,-17493.02874,5,fluA,-17435.60772,-17433.687,0.998,1
0.94,-17478.79705,5,fluA,-17435.60772,-17433.687,0.998,1
0.95,-17466.49416,5,fluA,-17435.60772,-17433.687,0.998,1
0.96,-17456.10335,5,fluA,-17435.60772,-17433.687,0.998,1
0.97,-17447.61092,5,fluA,-17435.60772,-17433.687,0.998,1
0.98,-17441.01271,5,fluA,-17435.60772,-17433.687,0.998,1
0.99,-17436.33367,5,fluA,-17435.60772,-17433.687,0.998,1
1,-17433.687,5,fluA,-17435.60772,-17433.687,0.998,1
