"chi","loglik","HHS_region","Pathens2","loglik_cutoff","maxloglik","lower","upper"
0.27,-5208.20763881243,7,"fluA",-4443.12668167548,-4441.20595226514,0.6,0.61
0.28,-5175.23532897231,7,"fluA",-4443.12668167548,-4441.20595226514,0.6,0.61
0.29,-5143.21469385646,7,"fluA",-4443.12668167548,-4441.20595226514,0.6,0.61
0.3,-5112.13595008588,7,"fluA",-4443.12668167548,-4441.20595226514,0.6,0.61
0.31,-5081.98924770126,7,"fluA",-4443.12668167548,-4441.20595226514,0.6,0.61
0.32,-5052.76468164861,7,"fluA",-4443.12668167548,-4441.20595226514,0.6,0.61
0.33,-5024.45222701736,7,"fluA",-4443.12668167548,-4441.20595226514,0.6,0.61
0.34,-4997.04178874277,7,"fluA",-4443.12668167548,-4441.20595226514,0.6,0.61
0.35,-4970.52321906147,7,"fluA",-4443.12668167548,-4441.20595226514,0.6,0.61
0.36,-4944.8862057419,7,"fluA",-4443.12668167548,-4441.20595226514,0.6,0.61
0.37,-4920.12049684116,7,"fluA",-4443.12668167548,-4441.20595226514,0.6,0.61
0.38,-4896.21573233007,7,"fluA",-4443.12668167548,-4441.20595226514,0.6,0.61
0.39,-4873.16151823757,7,"fluA",-4443.12668167548,-4441.20595226514,0.6,0.61
0.4,-4850.94738321016,7,"fluA",-4443.12668167548,-4441.20595226514,0.6,0.61
0.41,-4829.56285120585,7,"fluA",-4443.12668167548,-4441.20595226514,0.6,0.61
0.42,-4808.99739179484,7,"fluA",-4443.12668167548,-4441.20595226514,0.6,0.61
0.43,-4789.24045472391,7,"fluA",-4443.12668167548,-4441.20595226514,0.6,0.61
0.44,-4770.28146548156,7,"fluA",-4443.12668167548,-4441.20595226514,0.6,0.61
0.45,-4752.10977755797,7,"fluA",-4443.12668167548,-4441.20595226514,0.6,0.61
0.46,-4734.7147605801,7,"fluA",-4443.12668167548,-4441.20595226514,0.6,0.61
0.47,-4718.08549413274,7,"fluA",-4443.12668167548,-4441.20595226514,0.6,0.61
0.48,-4702.21060437611,7,"fluA",-4443.12668167548,-4441.20595226514,0.6,0.61
0.49,-4687.07682524842,7,"fluA",-4443.12668167548,-4441.20595226514,0.6,0.61
0.5,-4672.66559240523,7,"fluA",-4443.12668167548,-4441.20595226514,0.6,0.61
0.51,-4658.94276434711,7,"fluA",-4443.12668167548,-4441.20595226514,0.6,0.61
0.52,-4645.83056003247,7,"fluA",-4443.12668167548,-4441.20595226514,0.6,0.61
0.53,-4633.13288531539,7,"fluA",-4443.12668167548,-4441.20595226514,0.6,0.61
0.54,-4620.34729007705,7,"fluA",-4443.12668167548,-4441.20595226514,0.6,0.61
0.55,-4606.22755369785,7,"fluA",-4443.12668167548,-4441.20595226514,0.6,0.61
0.56,-4587.92723526128,7,"fluA",-4443.12668167548,-4441.20595226514,0.6,0.61
0.57,-4560.10263875949,7,"fluA",-4443.12668167548,-4441.20595226514,0.6,0.61
0.58,-4517.53514809329,7,"fluA",-4443.12668167548,-4441.20595226514,0.6,0.61
0.59,-4468.84189278717,7,"fluA",-4443.12668167548,-4441.20595226514,0.6,0.61
0.6,-4441.20595226514,7,"fluA",-4443.12668167548,-4441.20595226514,0.6,0.61
0.61,-4442.51407376273,7,"fluA",-4443.12668167548,-4441.20595226514,0.6,0.61
0.62,-4459.35957142607,7,"fluA",-4443.12668167548,-4441.20595226514,0.6,0.61
0.63,-4483.13745684509,7,"fluA",-4443.12668167548,-4441.20595226514,0.6,0.61
0.64,-4510.91016244112,7,"fluA",-4443.12668167548,-4441.20595226514,0.6,0.61
0.65,-4541.44443422987,7,"fluA",-4443.12668167548,-4441.20595226514,0.6,0.61
0.66,-4573.97783204302,7,"fluA",-4443.12668167548,-4441.20595226514,0.6,0.61
0.67,-4607.96517487307,7,"fluA",-4443.12668167548,-4441.20595226514,0.6,0.61
0.68,-4643.00503579692,7,"fluA",-4443.12668167548,-4441.20595226514,0.6,0.61
0.69,-4678.79752565576,7,"fluA",-4443.12668167548,-4441.20595226514,0.6,0.61
0.7,-4715.11487624796,7,"fluA",-4443.12668167548,-4441.20595226514,0.6,0.61
0.71,-4751.78100973868,7,"fluA",-4443.12668167548,-4441.20595226514,0.6,0.61
0.72,-4788.65763424826,7,"fluA",-4443.12668167548,-4441.20595226514,0.6,0.61
0.73,-4825.63454909998,7,"fluA",-4443.12668167548,-4441.20595226514,0.6,0.61
0.74,-4862.61960381271,7,"fluA",-4443.12668167548,-4441.20595226514,0.6,0.61
0.75,-6726.26373834974,7,"fluA",-4443.12668167548,-4441.20595226514,0.6,0.61
0.76,-6823.93797648811,7,"fluA",-4443.12668167548,-4441.20595226514,0.6,0.61
0.77,-6920.16175846993,7,"fluA",-4443.12668167548,-4441.20595226514,0.6,0.61
0.78,-7014.99964364287,7,"fluA",-4443.12668167548,-4441.20595226514,0.6,0.61
0.79,-7108.50943735892,7,"fluA",-4443.12668167548,-4441.20595226514,0.6,0.61
0.8,-7200.74312017233,7,"fluA",-4443.12668167548,-4441.20595226514,0.6,0.61
0.81,-7291.74785266245,7,"fluA",-4443.12668167548,-4441.20595226514,0.6,0.61
0.82,-7381.56660658062,7,"fluA",-4443.12668167548,-4441.20595226514,0.6,0.61
0.83,-7470.23890797949,7,"fluA",-4443.12668167548,-4441.20595226514,0.6,0.61
0.84,-7557.80081609089,7,"fluA",-4443.12668167548,-4441.20595226514,0.6,0.61
0.85,-7644.28578241094,7,"fluA",-4443.12668167548,-4441.20595226514,0.6,0.61
0.86,-7729.72475724827,7,"fluA",-4443.12668167548,-4441.20595226514,0.6,0.61
0.87,-7814.14621746038,7,"fluA",-4443.12668167548,-4441.20595226514,0.6,0.61
0.88,-7897.57668488225,7,"fluA",-4443.12668167548,-4441.20595226514,0.6,0.61
0.89,-7980.04063087516,7,"fluA",-4443.12668167548,-4441.20595226514,0.6,0.61
0.9,-8061.56067695818,7,"fluA",-4443.12668167548,-4441.20595226514,0.6,0.61
0.91,-8142.15775418448,7,"fluA",-4443.12668167548,-4441.20595226514,0.6,0.61
0.92,-8221.85095575122,7,"fluA",-4443.12668167548,-4441.20595226514,0.6,0.61
0.93,-8300.65792726526,7,"fluA",-4443.12668167548,-4441.20595226514,0.6,0.61
0.94,-8378.59453944335,7,"fluA",-4443.12668167548,-4441.20595226514,0.6,0.61
0.95,-8455.67533653416,7,"fluA",-4443.12668167548,-4441.20595226514,0.6,0.61
0.96,-8531.91326295014,7,"fluA",-4443.12668167548,-4441.20595226514,0.6,0.61
0.97,-8607.31970423144,7,"fluA",-4443.12668167548,-4441.20595226514,0.6,0.61
0.98,-8681.90471280398,7,"fluA",-4443.12668167548,-4441.20595226514,0.6,0.61
0.99,-8755.67689111056,7,"fluA",-4443.12668167548,-4441.20595226514,0.6,0.61
1,-8828.64344319363,7,"fluA",-4443.12668167548,-4441.20595226514,0.6,0.61
